CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportTickets,LastLoginDays,FeatureUsageCount,CompanySize,Industry,Churn,ticket_text,ticket_sentiment
4531-XXXXX,Male,0,No,Yes,19,46.61,885.59,One year,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,3,8,8,Small (10-50),Media,No,The pricing is too high for what we get. the data export feature is missing,-0.020000000000000004
4532-XXXXX,Female,0,No,No,59,23.53,1388.27,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,2,0,10,Medium (51-250),Education,No,The new data export update is fantastic. the reports are not loading properly,0.1787878787878788
4533-XXXXX,Male,0,No,No,52,93.75,4875.0,Month-to-month,Electronic check,No,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No,1,7,9,Medium (51-250),Finance,Yes,The search feature is broken. we need SSO integration for security Fix it or I'm leaving.,-0.4
4534-XXXXX,Female,0,Yes,No,12,71.29,855.48,Month-to-month,Mailed check,Yes,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,0,14,9,Enterprise (1000+),Education,Yes,This is unacceptable. our API integration is failing I want to cancel my subscription.,0.0
4535-XXXXX,Male,0,No,No,68,37.44,2545.92,One year,Mailed check,Yes,Yes,Yes,No,Yes,No,No internet service,No internet service,No,Yes,1,7,7,Medium (51-250),Real Estate,No,Could you clarify the billing for our API integration is failing?,0.0
4536-XXXXX,Female,0,Yes,No,14,108.03,1512.42,Two year,Credit card (automatic),Yes,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,1,1,7,Medium (51-250),Other,No,We've been using this for the data export feature is missing and it's been excellent.,0.4
4537-XXXXX,Female,0,No,No,41,112.09,4595.69,Two year,Credit card (automatic),No,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,0,10,7,Small (10-50),Finance,No,I noticed the data export feature is missing. Is this expected behavior?,-0.15000000000000002
4538-XXXXX,Male,0,Yes,No,13,106.76,1387.88,Month-to-month,Electronic check,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,1,4,8,Small (10-50),Retail,No,I need to add more users to our account. the analytics don't match our internal numbers,0.25
4539-XXXXX,Male,0,Yes,No,35,74.63,2612.05,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,1,7,3,Large (251-1000),Education,No,Our team is very satisfied with the service. the dashboard keeps showing wrong data,0.07500000000000001
4540-XXXXX,Male,0,Yes,No,45,55.76,2509.2,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,0,7,8,Medium (51-250),Retail,No,We've been using this for we need SSO integration for security and it's been excellent.,1.0
4541-XXXXX,Male,1,Yes,Yes,8,34.52,276.16,Month-to-month,Bank transfer (automatic),No,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,3,1,6,Small (10-50),Education,Yes,The pricing is too high for what we get. billing charged us twice this month,0.16
4542-XXXXX,Female,1,Yes,No,18,56.16,1010.88,Two year,Bank transfer (automatic),No,Yes,No,DSL,No internet service,No,No internet service,Yes,No,Yes,2,6,7,Medium (51-250),Retail,No,Please help me configure mobile. the mobile app keeps crashing,0.0
4543-XXXXX,Male,0,No,Yes,54,79.77,4307.58,One year,Electronic check,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,1,13,6,Medium (51-250),Media,No,The integration with security works perfectly. we need SSO integration for security,1.0
4544-XXXXX,Male,0,Yes,No,69,41.02,2830.38,Two year,Electronic check,No,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,5,15,10,Enterprise (1000+),Other,No,Could you clarify the billing for the analytics don't match our internal numbers?,0.0
4545-XXXXX,Male,0,No,Yes,66,64.88,4282.08,Month-to-month,Bank transfer (automatic),Yes,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,1,21,9,Micro (<10),Retail,Yes,Please help me configure security. the mobile app keeps crashing,0.0
4546-XXXXX,Female,0,No,No,54,75.85,4095.9,One year,Mailed check,Yes,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,2,2,7,Enterprise (1000+),Consulting,No,Please help me configure dashboard. the dashboard keeps showing wrong data,-0.5
4547-XXXXX,Male,0,Yes,No,71,91.76,6514.96,Two year,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No internet service,3,4,9,Enterprise (1000+),Consulting,No,The user management feature is broken. performance has been very slow lately Fix it or I'm leaving.,-0.36333333333333334
4548-XXXXX,Female,0,No,No,12,27.43,329.16,One year,Electronic check,Yes,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,1,12,6,Small (10-50),Finance,No,I need to add more users to our account. performance has been very slow lately,-0.06333333333333335
4549-XXXXX,Male,1,No,No,14,105.38,1475.32,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,2,6,7,Large (251-1000),Other,No,I need to add more users to our account. login issues affecting the whole team,0.35
4550-XXXXX,Male,0,No,No,29,64.09,1858.61,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,1,0,5,Small (10-50),Other,No,Extremely poor experience. performance has been very slow lately I want a refund.,-0.36333333333333334
4551-XXXXX,Female,0,No,Yes,67,76.73,5140.91,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,1,18,8,Large (251-1000),Education,No,I have submitted multiple tickets about the reports are not loading properly with no resolution.,0.0
4552-XXXXX,Male,0,No,Yes,58,112.75,6539.5,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,0,17,5,Large (251-1000),Retail,No,I have submitted multiple tickets about our API integration is failing with no resolution.,0.0
4553-XXXXX,Female,0,No,No,27,35.13,948.51,Month-to-month,Electronic check,No,Yes,No,No,No,No,Yes,Yes,Yes,No,0,6,7,Enterprise (1000+),Technology,No,I would recommend this to other teams. we need SSO integration for security,-0.125
4554-XXXXX,Male,0,Yes,No,1,107.14,107.14,One year,Electronic check,Yes,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No internet service,0,2,7,Medium (51-250),Retail,Yes,We would like to upgrade our plan. we need SSO integration for security,0.0
4555-XXXXX,Female,0,Yes,Yes,45,99.1,4459.5,Month-to-month,Credit card (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,2,6,9,Small (10-50),Finance,No,I have a question about we can't add new team members. Can someone help?,0.13636363636363635
4556-XXXXX,Female,0,No,No,22,118.15,2599.3,Month-to-month,Mailed check,No,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,0,4,7,Micro (<10),Finance,No,The new data export update is fantastic. billing charged us twice this month,0.2681818181818182
4557-XXXXX,Female,1,Yes,No,16,57.75,924.0,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,0,11,6,Medium (51-250),Consulting,No,The integration with data export works perfectly. email notifications are not working,1.0
4558-XXXXX,Male,0,No,No,15,31.0,465.0,Two year,Credit card (automatic),Yes,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,1,24,8,Medium (51-250),Finance,No,I need to add more users to our account. the mobile app keeps crashing,0.5
4559-XXXXX,Female,0,Yes,No,18,19.67,354.06,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,No internet service,No,No,No,No internet service,2,18,9,Medium (51-250),Media,Yes,The data export feature could be improved. the analytics don't match our internal numbers,0.0
4560-XXXXX,Female,1,Yes,No,23,97.91,2251.93,Month-to-month,Credit card (automatic),No,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No,1,1,8,Large (251-1000),Education,No,The new security update is fantastic. the reports are not loading properly,0.1787878787878788
4561-XXXXX,Male,0,No,No,45,31.98,1439.1,One year,Mailed check,No,Yes,No phone service,DSL,Yes,No,No,No,No,No,0,13,5,Large (251-1000),Finance,No,Great product! we need SSO integration for security We love using it.,0.75
4562-XXXXX,Male,0,Yes,No,11,49.0,539.0,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,2,3,8,Medium (51-250),Finance,Yes,The integration feature could be improved. the data export feature is missing,-0.2
4563-XXXXX,Female,0,Yes,No,35,117.48,4111.8,Month-to-month,Mailed check,No,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,1,7,5,Medium (51-250),Other,Yes,This is unacceptable. email notifications are not working I want to cancel my subscription.,0.0
4564-XXXXX,Male,0,No,No,67,62.68,4199.56,One year,Bank transfer (automatic),No,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,1,4,5,Large (251-1000),Education,No,Our team is very satisfied with the service. email notifications are not working,0.65
4565-XXXXX,Female,0,No,Yes,70,41.49,2904.3,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,2,2,8,Medium (51-250),Real Estate,Yes,The pricing is too high for what we get. email notifications are not working,0.16
4566-XXXXX,Female,0,No,Yes,60,93.95,5637.0,Month-to-month,Electronic check,No,Yes,Yes,No,No,No internet service,Yes,No,No,No,1,8,7,Micro (<10),Retail,No,Please help me configure data export. the reports are not loading properly,0.0
4567-XXXXX,Male,0,Yes,No,19,45.54,865.26,One year,Mailed check,Yes,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,1,7,6,Medium (51-250),Finance,No,I noticed the reports are not loading properly. Is this expected behavior?,-0.05
4568-XXXXX,Female,0,No,No,10,71.62,716.2,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,0,0,7,Large (251-1000),Education,No,We are considering switching to a competitor because we need SSO integration for security,0.0
4569-XXXXX,Female,0,No,No,64,34.06,2179.84,Month-to-month,Electronic check,Yes,Yes,No,DSL,No internet service,No,Yes,Yes,No,Yes,0,6,6,Enterprise (1000+),Media,Yes,Thank you for the quick response on we need SSO integration for security. Much appreciated.,0.26666666666666666
4570-XXXXX,Male,0,No,No,29,64.56,1872.24,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,1,4,6,Large (251-1000),Real Estate,Yes,We are considering switching to a competitor because the dashboard keeps showing wrong data,-0.5
4571-XXXXX,Female,1,Yes,No,33,29.17,962.61,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,0,0,7,Medium (51-250),Manufacturing,Yes,We would like to upgrade our plan. the data export feature is missing,-0.2
4572-XXXXX,Male,0,Yes,Yes,31,95.95,2974.45,Month-to-month,Electronic check,No,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No,1,4,4,Small (10-50),Healthcare,No,The new mobile update is fantastic. the mobile app keeps crashing,0.2681818181818182
4573-XXXXX,Male,0,No,No,9,54.95,494.55,Month-to-month,Electronic check,Yes,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,2,17,8,Medium (51-250),Healthcare,Yes,I've been experiencing performance has been very slow lately for weeks. Very disappointing.,-0.49000000000000005
4574-XXXXX,Female,0,No,Yes,52,50.29,2615.08,Month-to-month,Credit card (automatic),Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,0,18,6,Large (251-1000),Finance,Yes,I have submitted multiple tickets about the mobile app keeps crashing with no resolution.,0.0
4575-XXXXX,Male,0,Yes,Yes,17,118.13,2008.21,Two year,Mailed check,No,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,3,14,8,Medium (51-250),Real Estate,No,Great product! email notifications are not working We love using it.,0.75
4576-XXXXX,Female,0,No,No,17,101.64,1727.88,One year,Bank transfer (automatic),No,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,1,7,7,Large (251-1000),Retail,Yes,Extremely poor experience. login issues affecting the whole team I want a refund.,-0.1
4577-XXXXX,Male,0,No,Yes,55,73.92,4065.6,Two year,Electronic check,No,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,1,20,8,Medium (51-250),Real Estate,No,Could you clarify the billing for we can't add new team members?,0.13636363636363635
4578-XXXXX,Male,0,Yes,Yes,52,113.14,5883.28,Month-to-month,Bank transfer (automatic),No,Yes,Yes,No,Yes,No internet service,No,No,No,No internet service,3,18,7,Enterprise (1000+),Consulting,No,The API feature is broken. the reports are not loading properly Fix it or I'm leaving.,-0.2
4579-XXXXX,Male,0,No,No,60,39.5,2370.0,Month-to-month,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,1,16,6,Enterprise (1000+),Media,No,The notifications feature could be improved. our API integration is failing,0.0
4580-XXXXX,Female,0,Yes,No,51,75.89,3870.39,Month-to-month,Electronic check,No,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,1,3,4,Medium (51-250),Retail,Yes,Could you clarify the billing for we can't add new team members?,0.13636363636363635
4581-XXXXX,Female,0,No,No,2,111.62,223.24,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No internet service,No,No,No,No,No,1,0,9,Micro (<10),Other,No,We would like to upgrade our plan. we can't add new team members,0.13636363636363635
4582-XXXXX,Female,0,No,Yes,30,75.51,2265.3,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,1,1,6,Small (10-50),Consulting,No,Could you clarify the billing for the analytics don't match our internal numbers?,0.0
4583-XXXXX,Female,0,No,No,29,49.2,1426.8,Month-to-month,Electronic check,No,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,1,4,8,Micro (<10),Education,No,Thank you for the quick response on we need SSO integration for security. Much appreciated.,0.26666666666666666
4584-XXXXX,Female,1,No,No,23,99.82,2295.86,One year,Bank transfer (automatic),Yes,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,4,7,8,Small (10-50),Retail,Yes,The pricing is too high for what we get. login issues affecting the whole team,0.18
4585-XXXXX,Female,0,No,No,36,32.2,1159.2,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,1,14,6,Medium (51-250),Other,No,We need assistance with the dashboard keeps showing wrong data. Please advise.,-0.5
4586-XXXXX,Female,0,Yes,Yes,36,33.53,1207.08,Month-to-month,Mailed check,Yes,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,2,4,6,Enterprise (1000+),Media,Yes,I regret signing up. performance has been very slow lately The platform keeps crashing.,-0.34500000000000003
4587-XXXXX,Female,0,No,No,44,91.73,4036.12,One year,Mailed check,Yes,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,0,0,6,Medium (51-250),Healthcare,No,Great product! the data export feature is missing We love using it.,0.43333333333333335
4588-XXXXX,Female,0,No,No,70,25.22,1765.4,Month-to-month,Mailed check,Yes,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,1,4,6,Micro (<10),Manufacturing,Yes,The pricing is too high for what we get. we can't add new team members,0.1481818181818182
4589-XXXXX,Female,0,Yes,Yes,47,23.34,1096.98,Two year,Mailed check,No,Yes,No,DSL,Yes,No internet service,No,No,No,No,0,1,9,Enterprise (1000+),Media,No,The pricing is too high for what we get. we need SSO integration for security,0.16
4590-XXXXX,Male,0,No,No,68,56.35,3831.8,Two year,Electronic check,No,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,1,0,5,Small (10-50),Other,No,Customer support was very helpful with the reports are not loading properly. Thank you!,0.1
4591-XXXXX,Male,0,Yes,Yes,60,58.24,3494.4,Month-to-month,Electronic check,Yes,Yes,No,DSL,No,No,No internet service,No,No,No,0,8,6,Large (251-1000),Real Estate,No,I need to add more users to our account. the reports are not loading properly,0.25
4592-XXXXX,Female,0,No,No,53,65.45,3468.85,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,1,0,8,Medium (51-250),Retail,No,The user management feature could be improved. billing charged us twice this month,0.0
4593-XXXXX,Male,0,No,No,19,92.69,1761.11,Two year,Credit card (automatic),Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,1,9,7,Enterprise (1000+),Healthcare,No,Customer support was very helpful with email notifications are not working. Thank you!,0.25
4594-XXXXX,Male,0,No,No,42,75.42,3167.64,Two year,Electronic check,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No internet service,0,6,5,Medium (51-250),Media,No,Could you clarify the billing for billing charged us twice this month?,0.0
4595-XXXXX,Female,1,No,No,8,89.96,719.68,Two year,Mailed check,Yes,Yes,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,1,3,3,Large (251-1000),Finance,No,The integration with security works perfectly. the mobile app keeps crashing,1.0
4596-XXXXX,Male,1,Yes,Yes,67,23.26,1558.42,Month-to-month,Mailed check,No,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,1,3,6,Large (251-1000),Real Estate,Yes,We are considering switching to a competitor because billing charged us twice this month,0.0
4597-XXXXX,Male,0,No,Yes,13,49.98,649.74,One year,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,2,5,6,Small (10-50),Manufacturing,No,The billing feature could be improved. the dashboard keeps showing wrong data,-0.5
4598-XXXXX,Male,0,No,No,17,115.37,1961.29,Month-to-month,Bank transfer (automatic),No,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,0,6,5,Small (10-50),Consulting,No,The integration with reporting works perfectly. performance has been very slow lately,0.10333333333333329
4599-XXXXX,Male,0,Yes,No,68,61.24,4164.32,Month-to-month,Bank transfer (automatic),Yes,Yes,No,No,No,Yes,No,No internet service,No internet service,No,2,5,4,Micro (<10),Media,Yes,The reporting feature is broken. performance has been very slow lately Fix it or I'm leaving.,-0.36333333333333334
4600-XXXXX,Female,0,Yes,No,8,40.61,324.88,Month-to-month,Electronic check,No,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No,2,3,7,Micro (<10),Media,Yes,Please help me configure analytics. billing charged us twice this month,0.0
4601-XXXXX,Female,0,No,No,39,117.95,4600.05,One year,Electronic check,Yes,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,2,10,9,Medium (51-250),Healthcare,No,The search feature could be improved. email notifications are not working,0.0
4602-XXXXX,Female,0,No,No,41,59.59,2443.19,Month-to-month,Credit card (automatic),No,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,3,3,5,Large (251-1000),Other,No,The new automation update is fantastic. login issues affecting the whole team,0.24545454545454545
4603-XXXXX,Female,0,Yes,Yes,15,66.37,995.55,Two year,Credit card (automatic),No,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,0,4,5,Medium (51-250),Retail,No,I have a question about the analytics don't match our internal numbers. Can someone help?,0.0
4604-XXXXX,Female,0,Yes,Yes,28,40.74,1140.72,Month-to-month,Credit card (automatic),No,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,2,24,4,Medium (51-250),Consulting,No,We've been using this for the dashboard keeps showing wrong data and it's been excellent.,0.25
4605-XXXXX,Male,0,Yes,Yes,57,84.21,4799.97,Two year,Credit card (automatic),No,Yes,No,No,No,No internet service,No,No internet service,No,No,3,4,8,Micro (<10),Other,No,The pricing is too high for what we get. the reports are not loading properly,0.08
4606-XXXXX,Female,0,No,No,51,39.08,1993.08,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,1,9,7,Enterprise (1000+),Consulting,Yes,Extremely poor experience. we need SSO integration for security I want a refund.,-0.4
4607-XXXXX,Male,0,Yes,No,42,79.55,3341.1,Two year,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,0,9,5,Large (251-1000),Consulting,No,Great product! we can't add new team members We love using it.,0.5454545454545454
4608-XXXXX,Male,0,No,No,39,94.37,3680.43,One year,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,2,1,9,Small (10-50),Other,Yes,I've been experiencing login issues affecting the whole team for weeks. Very disappointing.,-0.29000000000000004
4609-XXXXX,Female,0,No,No,26,83.82,2179.32,Month-to-month,Bank transfer (automatic),No,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,1,18,7,Small (10-50),Retail,Yes,I regret signing up. the analytics don't match our internal numbers The platform keeps crashing.,0.0
4610-XXXXX,Female,0,Yes,Yes,45,27.33,1229.85,One year,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,4,2,4,Medium (51-250),Education,Yes,We are considering switching to a competitor because the analytics don't match our internal numbers,0.0
4611-XXXXX,Male,0,No,Yes,1,26.27,26.27,One year,Bank transfer (automatic),Yes,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,1,24,3,Medium (51-250),Education,No,We are considering switching to a competitor because the mobile app keeps crashing,0.0
4612-XXXXX,Female,0,Yes,Yes,5,102.91,514.55,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,No,No,No,No internet service,No internet service,Yes,5,7,5,Medium (51-250),Manufacturing,Yes,The integration feature is broken. the analytics don't match our internal numbers Fix it or I'm leaving.,-0.2
4613-XXXXX,Male,0,Yes,Yes,57,109.16,6222.12,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,2,8,4,Large (251-1000),Technology,No,We've been using this for the reports are not loading properly and it's been excellent.,0.5
4614-XXXXX,Male,0,No,No,12,31.88,382.56,Two year,Mailed check,Yes,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,1,11,5,Micro (<10),Technology,No,This is unacceptable. the analytics don't match our internal numbers I want to cancel my subscription.,0.0
4615-XXXXX,Male,0,No,Yes,52,55.98,2910.96,Two year,Mailed check,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,6,Medium (51-250),Manufacturing,No,We would like to upgrade our plan. performance has been very slow lately,-0.34500000000000003
4616-XXXXX,Male,1,No,No,1,83.98,83.98,One year,Electronic check,Yes,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,0,24,6,Large (251-1000),Manufacturing,No,We would like to upgrade our plan. performance has been very slow lately,-0.34500000000000003
4617-XXXXX,Female,0,Yes,No,19,102.22,1942.18,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,0,17,8,Medium (51-250),Consulting,No,I need to add more users to our account. performance has been very slow lately,-0.06333333333333335
4618-XXXXX,Male,0,Yes,No,68,109.6,7452.8,Month-to-month,Bank transfer (automatic),Yes,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,1,3,4,Micro (<10),Finance,Yes,I regret signing up. the analytics don't match our internal numbers The platform keeps crashing.,0.0
4619-XXXXX,Female,0,Yes,Yes,19,88.47,1680.93,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,1,10,7,Small (10-50),Education,No,We've been using this for the data export feature is missing and it's been excellent.,0.4
4620-XXXXX,Male,0,No,No,71,33.07,2347.97,One year,Credit card (automatic),No,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,0,14,5,Enterprise (1000+),Manufacturing,No,Great product! the analytics don't match our internal numbers We love using it.,0.5
4621-XXXXX,Female,0,Yes,Yes,19,95.47,1813.93,Month-to-month,Mailed check,Yes,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,2,1,6,Small (10-50),Real Estate,No,Customer support was very helpful with billing charged us twice this month. Thank you!,0.25
4622-XXXXX,Female,0,No,Yes,46,104.58,4810.68,Month-to-month,Mailed check,No,Yes,No,No,No,No,No internet service,No internet service,Yes,Yes,2,0,9,Large (251-1000),Healthcare,Yes,Extremely poor experience. login issues affecting the whole team I want a refund.,-0.1
4623-XXXXX,Female,0,No,No,48,53.56,2570.88,Two year,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,1,6,5,Small (10-50),Consulting,No,Please help me configure reporting. the mobile app keeps crashing,0.0
4624-XXXXX,Male,1,No,No,46,67.91,3123.86,Two year,Credit card (automatic),No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,1,24,6,Medium (51-250),Other,Yes,The search feature is broken. the reports are not loading properly Fix it or I'm leaving.,-0.2
4625-XXXXX,Female,0,Yes,No,21,34.97,734.37,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,0,1,7,Medium (51-250),Education,Yes,I've been experiencing the reports are not loading properly for weeks. Very disappointing.,-0.39
4626-XXXXX,Female,0,Yes,No,55,48.85,2686.75,Month-to-month,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,2,3,5,Micro (<10),Finance,Yes,I noticed email notifications are not working. Is this expected behavior?,-0.1
4627-XXXXX,Male,0,No,Yes,22,105.66,2324.52,Month-to-month,Bank transfer (automatic),No,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,2,3,6,Medium (51-250),Technology,No,Extremely poor experience. the data export feature is missing I want a refund.,-0.30000000000000004
4628-XXXXX,Male,0,No,No,59,27.18,1603.62,Month-to-month,Credit card (automatic),Yes,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,0,24,4,Large (251-1000),Retail,No,I need to add more users to our account. billing charged us twice this month,0.5
4629-XXXXX,Male,0,No,Yes,27,94.87,2561.49,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,No,No,No,No internet service,No,No internet service,0,19,6,Small (10-50),Technology,Yes,I regret signing up. billing charged us twice this month The platform keeps crashing.,0.0
4630-XXXXX,Male,0,No,No,61,28.06,1711.66,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,0,1,7,Medium (51-250),Real Estate,No,Great product! our API integration is failing We love using it.,0.75
4631-XXXXX,Male,0,Yes,No,71,47.66,3383.86,Month-to-month,Electronic check,Yes,Yes,No,No,No,No,No,Yes,No,No internet service,1,1,10,Medium (51-250),Retail,No,We need assistance with login issues affecting the whole team. Please advise.,0.2
4632-XXXXX,Male,0,Yes,Yes,55,76.78,4222.9,One year,Mailed check,Yes,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,0,6,7,Small (10-50),Retail,No,I would recommend this to other teams. login issues affecting the whole team,0.037500000000000006
4633-XXXXX,Male,0,Yes,No,33,18.58,613.14,Month-to-month,Electronic check,Yes,Yes,No phone service,No,No,No,No internet service,Yes,No,No internet service,2,24,6,Large (251-1000),Retail,Yes,The integration feature is broken. our API integration is failing Fix it or I'm leaving.,-0.4
4634-XXXXX,Female,1,No,Yes,30,86.12,2583.6,One year,Mailed check,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,1,0,7,Medium (51-250),Retail,No,The integration with billing works perfectly. we can't add new team members,0.5681818181818181
4635-XXXXX,Male,0,No,No,27,50.03,1350.81,Month-to-month,Credit card (automatic),Yes,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,3,13,4,Large (251-1000),Consulting,Yes,The API feature is broken. the data export feature is missing Fix it or I'm leaving.,-0.30000000000000004
4636-XXXXX,Male,0,No,Yes,25,93.48,2337.0,One year,Mailed check,No,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,2,3,6,Small (10-50),Consulting,No,We need assistance with we can't add new team members. Please advise.,0.13636363636363635
4637-XXXXX,Female,0,No,No,34,116.26,3952.84,One year,Electronic check,No,Yes,No,DSL,No,No,No internet service,No,No,No,0,0,8,Medium (51-250),Healthcare,No,The pricing is too high for what we get. the data export feature is missing,-0.020000000000000004
